ct_name,macro_avg_dice,micro_avg_dice,dice_right adrenal gland,dice_left adrenal gland,dice_bladder,dice_duodenum,dice_esophagus,dice_gallbladder,dice_heart,dice_right kidney,dice_left kidney,dice_liver,dice_pancreas,dice_prostate,dice_small bowel,dice_spleen,dice_stomach
10-06-2009-NA-CT-60472.nii.gz,0.5559208148469528,0.7710041,0.5718839764595032,0.45575061440467834,0.8354573249816895,0.2716182470321655,0.01910393498837948,0.870141863822937,0.8877907991409302,0.0,0.418466180562973,0.9612101912498474,0.7921010255813599,0.0,0.5496939420700073,0.9329805970191956,0.772613525390625
04-28-2009-NA-CT-12654.nii.gz,0.7906069000562032,0.90324026,0.6151196956634521,0.6659230589866638,0.9583530426025391,0.7111915349960327,0.6854933500289917,0.9134986400604248,0.9053580164909363,0.9626009464263916,0.9566441178321838,0.9710655808448792,0.8481045365333557,0.0,0.7695450782775879,0.9592898488044739,0.9369160532951355
06-20-2008-NA-CT-97384.nii.gz,0.6391807148853937,0.7702255,0.33547064661979675,0.097126305103302,0.8142141699790955,0.3540991246700287,0.7201416492462158,0.8760979175567627,0.8227469325065613,0.959446907043457,0.951911449432373,0.9597771763801575,0.8330756425857544,0.0,0.17636196315288544,0.928705096244812,0.7585357427597046
08-21-2009-NA-CT-51680.nii.gz,0.6900629490613938,0.8266289,0.5057564377784729,0.4651317000389099,0.9170390963554382,0.13102026283740997,0.6538931131362915,0.8538857102394104,0.9030309915542603,0.9581725001335144,0.9569170475006104,0.9654539823532104,0.6314834356307983,0.14405173063278198,0.4079975485801697,0.9546465277671814,0.9024641513824463
12-26-2007-NA-CT-47704.nii.gz,0.47568409357752117,0.85139596,0.0,0.09076240658760071,0.7929598093032837,0.5372835397720337,0.5399260520935059,0.0,0.8891779184341431,0.0,0.0,0.944459080696106,0.43766525387763977,1.0,0.7243934869766235,0.9344381093978882,0.7685116529464722
09-08-2004-NA-CT-29838.nii.gz,0.6512091110150019,0.8594068,0.28798383474349976,0.4344934821128845,0.91808021068573,0.49023669958114624,0.48307594656944275,0.2054041177034378,0.8421332240104675,0.9601883888244629,0.940413773059845,0.9653190970420837,0.7113204002380371,0.0,0.7027443647384644,0.9498960375785828,0.8768470883369446
09-17-2009-NA-CT-36342.nii.gz,0.7562003453572591,0.90957254,0.32246133685112,0.47387978434562683,0.956272304058075,0.683343231678009,0.7052524089813232,0.8976278901100159,0.9362967014312744,0.9411677718162537,0.9598439931869507,0.9628660678863525,0.8162563443183899,0.0,0.7868466377258301,0.9582722187042236,0.9426184892654419
04-11-2008-NA-CT-50966.nii.gz,0.6920843407511711,0.87873966,0.3671383559703827,0.016046680510044098,0.941522479057312,0.585130512714386,0.5790210962295532,0.8589892387390137,0.8468315601348877,0.945142924785614,0.9164391756057739,0.9493823051452637,0.7632750868797302,0.20173364877700806,0.569003164768219,0.9480469226837158,0.8935619592666626
12-07-2004-NA-CT-36258.nii.gz,0.6642407238483429,0.79790384,0.6060606241226196,0.0,0.386473685503006,0.6256117224693298,0.820464551448822,0.9028635025024414,0.8517354130744934,0.9402783513069153,0.9449437260627747,0.9575079679489136,0.6992188096046448,0.0,0.43485867977142334,0.9459154605865479,0.8476783633232117
08-29-2008-NA-CT-29358.nii.gz,0.5404685174425443,0.77118325,0.37321537733078003,0.23732778429985046,0.11946868151426315,0.3494895100593567,0.39853569865226746,0.5385346412658691,0.8943434357643127,0.7912294864654541,0.811373770236969,0.9126521348953247,0.6242292523384094,0.0,0.4146738052368164,0.8090319633483887,0.8329222202301025
04-08-2008-NA-CT-44812.nii.gz,0.7863468282989093,0.87618655,0.4932735562324524,0.19087602198123932,0.9388248920440674,0.7738029956817627,0.6853600144386292,0.8756340742111206,0.9225589632987976,0.9470066428184509,0.955924928188324,0.9579809904098511,0.7760688066482544,1.0,0.6818724870681763,0.9256652593612671,0.8840059638023376
09-06-2008-NA-CT-15258.nii.gz,0.8002318744858106,0.9269646,0.6532586812973022,0.5980427861213684,0.9632433652877808,0.7309249639511108,0.7575706839561462,0.8222261071205139,0.8341355323791504,0.9689021110534668,0.9702267646789551,0.9737607836723328,0.8737758994102478,0.10930383950471878,0.8530680537223816,0.9527426958084106,0.9422958493232727
01-08-2004-NA-CT-19618.nii.gz,0.6813496440649033,0.92288285,0.0,0.24722976982593536,0.9327268004417419,0.5745642781257629,0.578326940536499,0.8261632919311523,0.861232578754425,0.9378926157951355,0.9485644698143005,0.9697850942611694,0.5605466961860657,0.0,0.8827879428863525,0.958959698677063,0.9414644837379456
06-04-2009-NA-CT-18630.nii.gz,0.7303707003593445,0.866081,0.5194115042686462,0.4876071810722351,0.8985269665718079,0.3724483251571655,0.7608773708343506,0.4122537076473236,0.8731362819671631,0.967613935470581,0.9663721919059753,0.9720319509506226,0.8135032653808594,0.3677191436290741,0.623845100402832,0.9632506370544434,0.9569629430770874
11-30-2008-NA-CT-25566.nii.gz,0.6334260304768881,0.76752454,0.5759533047676086,0.30250784754753113,0.0,0.6613799333572388,0.5793387293815613,0.7950426936149597,0.9161765575408936,0.9352700114250183,0.9381365180015564,0.9559285640716553,0.8174679279327393,0.0,0.3365621864795685,0.9314972758293152,0.7561289072036743
11-26-2008-NA-CT-37648.nii.gz,0.6417531525095304,0.8569079,0.2591753602027893,0.24032333493232727,0.7797658443450928,0.07278364151716232,0.6138166189193726,0.8650164008140564,0.9026115536689758,0.9530915021896362,0.9509711861610413,0.9578379988670349,0.8051719665527344,0.0,0.47582414746284485,0.9134202003479004,0.8364875316619873
05-09-2009-NA-CT-51909.nii.gz,0.5973599833746751,0.8544866,0.6154545545578003,0.5714285969734192,0.8714265823364258,0.05464858189225197,0.7897362112998962,0.8627771735191345,0.8649320602416992,0.0,0.0,0.9436975717544556,0.7512935996055603,0.0,0.7627050280570984,0.9228967428207397,0.9494030475616455
09-30-2004-NA-CT-29763.nii.gz,0.6407083032031854,0.88244975,0.03315507993102074,0.5182522535324097,0.853623628616333,0.6365953087806702,0.5653794407844543,0.0,0.8372195959091187,0.9445871710777283,0.9442083835601807,0.9727664589881897,0.7538940906524658,0.0,0.6729125380516052,0.9669790863990784,0.9110515117645264
10-05-2008-NA-CT-54183.nii.gz,0.6905332326889038,0.8572045,0.5575952529907227,0.6583432555198669,0.5247238278388977,0.33209794759750366,0.560710072517395,0.9199885725975037,0.8062836527824402,0.9580416679382324,0.9695553183555603,0.960250198841095,0.897106945514679,0.0,0.6848183870315552,0.9269103407859802,0.6015730500221252
05-26-2009-NA-CT-46484.nii.gz,0.766238538424174,0.91917473,0.5235382318496704,0.3374331593513489,0.9543718695640564,0.7135877013206482,0.7853925228118896,0.8691616654396057,0.9295966625213623,0.9613509774208069,0.9551858305931091,0.972911536693573,0.8038958311080933,0.0,0.7685332298278809,0.9665300846099854,0.9520887732505798
07-28-2007-NA-CT-06541.nii.gz,0.7573194593191147,0.9019203,0.5840348601341248,0.14935621619224548,0.892227292060852,0.6528674364089966,0.7746781706809998,0.9336029887199402,0.8336440324783325,0.9578588008880615,0.9522322416305542,0.9715997576713562,0.8108451962471008,0.12597571313381195,0.8159052729606628,0.9672370553016663,0.9377268552780151
06-30-2005-NA-CT-18400.nii.gz,0.8030001496275266,0.9195811,0.12462147325277328,0.596421480178833,0.9542711973190308,0.8469743132591248,0.8111110925674438,0.9321650266647339,0.8536654710769653,0.9649895429611206,0.9626225829124451,0.9660753011703491,0.8598435521125793,0.430749773979187,0.8083085417747498,0.9691194295883179,0.9640634655952454
07-13-2008-NA-CT-23735.nii.gz,0.5203883826732636,0.62017345,0.35543766617774963,0.45574620366096497,0.8242316842079163,0.18775063753128052,0.5316287279129028,0.7690344452857971,0.8472219705581665,0.9572343230247498,0.1890246868133545,0.9544495344161987,0.26946717500686646,0.0,0.2625492215156555,0.8831226825714111,0.31892678141593933
10-16-2008-NA-CT-26349.nii.gz,0.6762524818380674,0.82099944,0.31964483857154846,0.12459283322095871,0.8812578916549683,0.5355337858200073,0.7046605348587036,0.866849958896637,0.870559811592102,0.9244314432144165,0.9035957455635071,0.9445611238479614,0.6567609310150146,0.0,0.6696522235870361,0.9187731146812439,0.8229129910469055
05-29-2008-NA-CT-08668.nii.gz,0.7972018266717593,0.8968705,0.5804949998855591,0.6124237179756165,0.9365667104721069,0.7920575737953186,0.7474467754364014,0.9076340198516846,0.8420290946960449,0.9613019824028015,0.9539656043052673,0.9699468016624451,0.8897908329963684,0.11529520899057388,0.7682666182518005,0.9324044585227966,0.948403000831604
01-30-2008-NA-CT-82761.nii.gz,0.6727928385138512,0.87565744,0.34935399889945984,0.07095343619585037,0.8378415107727051,0.6289034485816956,0.788576602935791,0.6727074980735779,0.8903006315231323,0.899877667427063,0.908435046672821,0.9554861187934875,0.5665496587753296,0.0,0.7151798009872437,0.8952098488807678,0.9125173091888428
05-13-2009-NA-CT-17429.nii.gz,0.7726974109808604,0.90026987,0.5867032408714294,0.3259945809841156,0.9485743641853333,0.7423933148384094,0.7983834147453308,0.9054449796676636,0.8948459029197693,0.9591577053070068,0.9516313672065735,0.966547429561615,0.877457857131958,0.0,0.7618330121040344,0.9582697153091431,0.9132242798805237
