ct_name,macro_avg_dice,micro_avg_dice,dice_right adrenal gland,dice_left adrenal gland,dice_bladder,dice_duodenum,dice_esophagus,dice_gallbladder,dice_heart,dice_right kidney,dice_left kidney,dice_liver,dice_pancreas,dice_prostate,dice_small bowel,dice_spleen,dice_stomach
07-11-2006-NA-CT-94851.nii.gz,0.7090830696480614,0.85820127,0.26851141452789307,0.3098318874835968,0.9181010723114014,0.26506975293159485,0.6350811123847961,0.8837630152702332,0.868801474571228,0.9533270597457886,0.9574841260910034,0.9551348686218262,0.46863415837287903,1.0,0.7273101210594177,0.9238860011100769,0.7922269105911255
12-10-2008-NA-CT-05047.nii.gz,0.808480179309845,0.92018914,0.5851367712020874,0.5057316422462463,0.895453929901123,0.7054621577262878,0.7474440932273865,0.9214673638343811,0.8402608633041382,0.9631497263908386,0.9612045884132385,0.968250036239624,0.8689635992050171,0.44301706552505493,0.8124213814735413,0.9724740386009216,0.9367654323577881
10-07-2009-NA-CT-24321.nii.gz,0.732575778166453,0.86344445,0.47861215472221375,0.28420761227607727,0.939842939376831,0.581717312335968,0.6713902354240417,0.8819475769996643,0.9277777075767517,0.9376661777496338,0.9430298805236816,0.9631979465484619,0.8158225417137146,0.0,0.709640622138977,0.9378312230110168,0.915952742099762
01-19-2008-NA-CT-68721.nii.gz,0.7970240195592244,0.90258306,0.44111138582229614,0.47423821687698364,0.8996189832687378,0.6879686117172241,0.7827386260032654,0.8771837949752808,0.8112652897834778,0.9513986110687256,0.9538803100585938,0.9720078706741333,0.6994820833206177,0.7169444561004639,0.8008137345314026,0.9375091791152954,0.9491991400718689
01-01-2004-NA-CT-84510.nii.gz,0.6103769060224294,0.7892781,0.04511278122663498,0.2802174687385559,0.9094350337982178,0.003992261365056038,0.6885747313499451,0.8314781785011292,0.8230082988739014,0.8951346278190613,0.9248045682907104,0.9499562978744507,0.56207275390625,0.0,0.5475239157676697,0.8892614245414734,0.8050812482833862
07-06-2009-NA-CT-69506.nii.gz,0.665030287951231,0.8332783,0.40831756591796875,0.06213592365384102,0.9230362772941589,0.07861500978469849,0.7400617599487305,0.846154510974884,0.8880019783973694,0.9136958718299866,0.9351661205291748,0.9489874839782715,0.8304539322853088,0.0,0.6757264137268066,0.9198729991912842,0.8052284717559814
05-24-2009-NA-CT-96934.nii.gz,0.7689924623285022,0.8565519,0.5803742408752441,0.6903442740440369,0.8720551133155823,0.6193057298660278,0.26042455434799194,0.8043712973594666,0.9301221370697021,0.9536262154579163,0.957528829574585,0.9024643301963806,0.769169270992279,1.0,0.6572887897491455,0.8894892334938049,0.8793304562568665
05-20-2006-NA-CT-52706.nii.gz,0.8006719226638476,0.92124814,0.5880551338195801,0.647081732749939,0.929377555847168,0.6733007431030273,0.7607299089431763,0.8835672736167908,0.8394966125488281,0.9716119170188904,0.9629422426223755,0.965764045715332,0.9063019752502441,0.07034372538328171,0.891046941280365,0.9709230065345764,0.9495360255241394
09-15-2004-NA-CT-64199.nii.gz,0.7133945979177951,0.8450468,0.48175182938575745,0.06226765736937523,0.8299331665039062,0.4979671835899353,0.699361264705658,0.8741331100463867,0.8223310708999634,0.942486047744751,0.9440699219703674,0.9535787105560303,0.7337391972541809,0.334044486284256,0.6619014739990234,0.9372237920761108,0.9261300563812256
11-15-2008-NA-CT-20747.nii.gz,0.7350970038345882,0.8471889,0.4573328495025635,0.25987204909324646,0.5904685258865356,0.44774022698402405,0.6870465278625488,0.9158300161361694,0.8127537965774536,0.9404629468917847,0.9457419514656067,0.955153226852417,0.7568953037261963,1.0,0.7328401803970337,0.9085761308670044,0.8806443214416504
03-21-2008-NA-CT-53514.nii.gz,0.7278174950624816,0.8910993,0.3994160592556,0.6183751225471497,0.9410013556480408,0.0005624905461445451,0.6280044317245483,0.8192387223243713,0.9248248934745789,0.9513058066368103,0.9613339304924011,0.970969557762146,0.797732949256897,1.0,0.6459435224533081,0.9634301662445068,0.5673059225082397
03-18-2005-NA-CT-91309.nii.gz,0.595648501937588,0.79490787,0.3329949378967285,0.18880853056907654,0.8131899833679199,0.005039552226662636,0.5112203359603882,0.782656729221344,0.8828732967376709,0.898506224155426,0.8700732588768005,0.9461307525634766,0.666048526763916,0.0,0.2618463337421417,0.8950240015983582,0.8803150653839111
09-26-2007-NA-CT-35707.nii.gz,0.8393730560938517,0.9123694,0.5579242706298828,0.6664283871650696,0.9310833215713501,0.6816166639328003,0.7902255654335022,0.8305564522743225,0.80084228515625,0.9626875519752502,0.9645124077796936,0.9667157530784607,0.8833620548248291,0.8109126091003418,0.8475862145423889,0.9614906907081604,0.9346516132354736
09-26-2009-NA-CT-80940.nii.gz,0.5645762324333191,0.776504,0.0,0.0,0.9126969575881958,0.26573610305786133,0.7007179260253906,0.8208353519439697,0.8995347619056702,0.6635476350784302,0.2708642780780792,0.9462369084358215,0.65948086977005,0.22322356700897217,0.3951580226421356,0.8147161602973938,0.8958949446678162
09-01-2008-NA-CT-55137.nii.gz,0.6342868650598186,0.8490814,0.10751444846391678,0.08879341185092926,0.47621357440948486,0.5336490869522095,0.40224170684814453,0.7556043863296509,0.7690238952636719,0.8633967638015747,0.8166506290435791,0.9376348853111267,0.7642741203308105,1.0,0.7196961045265198,0.7762071490287781,0.869115948677063
05-05-2009-NA-CT-02623.nii.gz,0.7577831149101257,0.8917813,0.43516483902931213,0.31238991022109985,1.0,0.4387350380420685,0.662447452545166,0.8137872815132141,0.9201722145080566,0.9439572095870972,0.922818660736084,0.9577878713607788,0.8151087164878845,1.0,0.7490711212158203,0.9599727988243103,0.9197673797607422
04-29-2009-NA-CT-90294.nii.gz,0.6397818703825275,0.8215079,0.5618830919265747,0.0,0.8548642992973328,0.2022065967321396,0.7952239513397217,0.7296844720840454,0.7838406562805176,0.9356927871704102,0.9460712671279907,0.8710476160049438,0.5037803649902344,0.004897459410130978,0.7499565482139587,0.7446401119232178,0.9129388332366943
06-18-2009-NA-CT-31507.nii.gz,0.7369087318579356,0.8961787,0.4644828736782074,0.42803314328193665,0.9390691518783569,0.33497893810272217,0.6680106520652771,0.8501731753349304,0.8966649770736694,0.9541570544242859,0.9562487602233887,0.9698778390884399,0.814622700214386,0.2550322115421295,0.6491585969924927,0.9422498941421509,0.9308710098266602
08-26-2005-NA-CT-98109.nii.gz,0.6092209241219929,0.8301964,0.0,0.0,0.9143507480621338,0.48403695225715637,0.5698193907737732,0.7975823283195496,0.8250293135643005,0.9552620053291321,0.0,0.9429844617843628,0.6600275039672852,1.0,0.6199809908866882,0.93378084897995,0.8262383937835693
06-17-2006-NA-CT-82425.nii.gz,0.615377031515042,0.82020086,0.3404776453971863,0.04749787971377373,0.6001028418540955,0.6382380723953247,0.6582034826278687,0.6644183993339539,0.8562452793121338,0.9041987657546997,0.9247024655342102,0.9525684118270874,0.25684425234794617,0.0,0.623349666595459,0.9069399237632751,0.8568683862686157
10-17-2006-NA-CT-29889.nii.gz,0.7420389311654227,0.89808595,0.2873702645301819,0.0,0.9322309494018555,0.6604963541030884,0.6258141994476318,0.7850705981254578,0.83042311668396,0.9429061412811279,0.9444433450698853,0.9645733833312988,0.7659597992897034,1.0,0.7850720286369324,0.9513671398162842,0.9128177165985107
05-30-2008-NA-CT-51386.nii.gz,0.6470242354885808,0.6723487,0.3544805645942688,0.3279184103012085,0.8908982276916504,0.16624632477760315,0.7246363759040833,0.010628550313413143,0.9213695526123047,0.9456129670143127,0.9527223706245422,0.9257456660270691,0.671891450881958,1.0,0.3166906237602234,0.9349613189697266,0.9145368933677673
03-13-2006-NA-CT-82751.nii.gz,0.5503105123837789,0.91002,0.0,0.0,1.0,1.0,0.566892147064209,1.0,0.8471862077713013,0.0,0.7648170590400696,0.9370649456977844,1.0,1.0,1.0,0.9265382289886475,0.9102960228919983
02-01-2008-NA-CT-69220.nii.gz,0.7793642342090606,0.88997173,0.45982593297958374,0.4779752790927887,0.9392719268798828,0.5171799063682556,0.7274426221847534,0.7631040811538696,0.8425817489624023,0.9627702832221985,0.9623531103134155,0.9645265340805054,0.7375861406326294,0.7633470296859741,0.7092764377593994,0.964024007320404,0.8991984724998474
11-22-2007-NA-CT-72470.nii.gz,0.7559283316135407,0.88087636,0.5472283959388733,0.4084561765193939,0.9197928309440613,0.7130815982818604,0.7542293667793274,0.8449340462684631,0.8101937770843506,0.9589240550994873,0.9571480751037598,0.9290159940719604,0.8562283515930176,0.0,0.8031823635101318,0.9332307577133179,0.903279185295105
06-21-2008-NA-CT-25134.nii.gz,0.7991578678290049,0.9360257,0.4678677022457123,0.7034677863121033,0.9653101563453674,0.8110979795455933,0.7596583366394043,0.9043750166893005,0.8255645632743835,0.9697829484939575,0.9674885272979736,0.9676429629325867,0.8919411897659302,0.0,0.8653780817985535,0.9628792405128479,0.9249135255813599
